name,economy (mpg),cylinders,displacement (cc),power (hp),weight (lb),0-60 mph (s),year
663,16.9,6,75,193,4355,27.6,115
664,33.2,3,290,62,6130,24.9,118
665,35.9,6,399,84,3006,27.8,80
666,52.9,6,383,278,2198,32.5,110
667,26.0,9,128,211,4202,26.7,72
668,48.6,8,520,206,2470,8.4,137
669,17.9,9,148,278,4441,24.6,121
670,33.9,9,516,185,4601,22.6,79
671,43.0,10,389,67,4075,29.1,103
672,40.4,3,466,77,2132,24.0,70
673,8.7,9,416,203,4008,11.7,79
674,15.8,8,196,71,4176,8.0,135
675,22.7,5,430,262,5025,23.3,107
676,24.2,4,149,223,1977,26.3,104
677,36.0,3,486,205,3331,29.8,118
678,15.0,9,157,279,3422,19.4,133
679,32.1,7,80,66,1419,19.7,119
680,32.0,8,486,104,2589,25.9,71
681,10.4,10,187,141,3981,10.9,142
682,50.2,5,529,105,5794,32.4,113
683,42.2,7,419,197,1435,11.2,122
684,16.7,7,285,50,6269,28.3,126
685,14.1,9,351,137,4195,14.1,126
686,26.1,7,413,126,5099,31.9,149
687,48.0,9,195,175,4077,19.8,149
688,50.7,4,115,233,4291,25.4,112
689,47.2,9,381,83,5515,13.2,85
690,11.5,3,381,216,4674,28.5,128
691,43.7,7,147,277,3952,16.1,110
692,9.8,8,223,171,1218,8.2,127
693,43.5,4,528,268,2381,22.1,107
694,25.0,7,108,223,2010,30.8,135
695,24.8,7,152,274,2507,32.2,141
696,11.3,5,71,197,2096,15.1,132
697,27.9,7,217,99,2862,30.3,87
698,13.2,10,277,178,3867,28.4,143
699,9.3,4,371,105,5832,23.0,81
700,53.3,10,210,268,6243,13.9,92
701,17.7,8,504,235,1776,24.9,110
702,49.9,7,226,191,4242,21.9,120
703,47.8,4,275,247,3906,18.6,132
704,21.9,3,210,76,2811,30.7,121
705,9.7,4,135,145,6156,25.9,108
706,18.5,7,112,147,2578,12.2,113
707,8.4,5,74,254,2302,21.2,78
708,11.7,6,83,130,2021,13.6,110
709,16.3,5,345,234,5749,17.8,103
710,36.0,9,508,91,5424,17.7,85
711,36.2,8,133,174,2292,24.9,104
712,26.2,5,239,256,4817,19.5,97
713,16.5,6,478,120,3290,23.0,89
714,11.9,10,415,80,5052,24.1,102
715,50.5,9,190,226,6218,20.3,122
716,33.4,7,447,149,2068,24.7,110
717,12.6,8,211,159,2351,17.5,146
718,22.0,4,96,138,3169,25.4,123
719,19.7,4,463,93,3518,19.0,94
720,16.3,5,176,69,6052,8.2,114
721,13.0,9,190,154,2982,29.3,107
722,32.7,9,362,54,5157,8.2,115
723,16.9,8,211,109,5177,32.0,114
724,34.4,4,134,159,5025,15.3,94
725,41.0,8,80,117,5457,31.2,120
726,15.3,4,421,83,4149,19.3,114
727,24.2,9,105,193,3866,23.5,138
728,44.8,7,373,125,2351,29.7,143
729,24.6,10,511,191,1455,17.4,133
730,29.4,3,317,223,5312,14.3,77
731,50.7,7,347,116,5440,30.2,113
732,24.1,9,231,116,5642,28.2,88
733,33.6,10,83,118,1810,32.0,108
734,10.1,5,85,64,4983,19.6,111
735,39.5,9,208,241,3298,31.3,143
736,20.5,5,518,233,1768,19.3,149
737,44.3,3,137,232,2783,19.3,88
738,47.3,5,261,160,2433,31.6,129
739,9.0,8,305,189,2664,23.1,72
740,20.3,7,213,169,2885,21.9,130
741,44.8,5,416,76,1440,16.7,111
742,43.3,4,353,132,4415,28.2,139
743,8.0,4,196,141,5691,30.0,105
744,9.7,6,228,194,2357,28.5,137
745,34.3,10,218,268,5810,15.9,145
746,22.6,8,333,100,1477,30.1,143
747,15.9,8,186,158,5265,12.1,141
748,25.6,7,251,52,5781,26.7,74
749,31.5,6,145,94,2142,11.1,137
750,13.9,7,344,162,2915,24.9,109
751,23.9,5,114,192,2734,11.1,128
752,49.7,3,449,136,5572,9.0,101
753,38.5,9,71,250,2405,32.5,119
754,39.9,9,297,237,4166,9.9,138
755,50.0,8,219,229,3454,24.1,143
756,50.9,3,85,257,2607,26.1,114
757,52.3,6,212,277,1619,8.4,75
758,29.1,8,473,195,5263,10.1,133
759,14.2,3,119,213,4607,19.3,84
760,28.8,9,313,112,1919,16.7,142
761,8.6,7,99,61,3620,18.2,115
762,20.3,7,254,177,1200,26.9,98
763,50.0,4,281,225,1243,9.0,132
764,43.4,5,334,187,4447,24.6,104
765,23.1,7,211,65,1316,22.9,134
766,25.1,6,184,78,4689,14.4,74
767,22.5,9,71,216,6241,31.4,100
768,14.9,9,497,185,3832,18.4,136
769,28.8,6,457,116,5656,8.4,111
770,17.2,9,436,215,4557,23.8,137
771,49.4,7,503,279,2787,14.0,149
772,25.2,6,348,162,2612,29.4,92
773,49.4,3,159,128,2985,13.5,151
774,46.1,3,137,212,1237,29.7,111
775,43.7,5,467,239,6115,21.3,108
776,24.5,3,143,97,1969,30.0,117
777,51.2,4,251,95,1965,18.5,81
778,8.5,6,166,155,4485,29.4,94
779,32.2,5,100,131,6239,29.8,134
780,22.5,9,286,134,6179,9.9,87
781,39.1,5,445,262,2157,29.0,95
782,24.5,7,513,252,3978,28.0,104
783,19.9,5,359,264,2195,28.7,75
784,47.3,7,192,149,2266,17.3,135
785,50.2,10,98,209,2988,8.8,123
786,49.0,3,397,209,1643,20.1,133
787,32.5,7,114,259,3061,16.7,111
788,37.5,5,193,182,2057,30.1,78
789,40.2,5,200,106,2009,31.5,142
790,14.2,3,471,85,4714,8.7,98
791,47.1,5,165,254,1889,29.0,123
792,49.4,10,501,254,6163,11.2,109
793,51.0,8,363,178,2199,18.1,86
794,51.7,9,322,143,3327,15.2,114
795,49.9,3,361,253,2321,13.0,109
796,13.8,6,454,115,3325,27.7,92
797,11.8,8,361,118,2226,31.3,129
798,48.2,7,144,193,2606,10.3,109
799,44.8,10,456,276,1648,14.3,147
800,12.2,7,399,89,3006,25.8,81
801,11.6,6,265,184,2180,11.4,132
802,30.1,4,456,156,2158,23.6,138
803,21.6,9,337,114,1415,28.6,80
804,14.9,5,126,166,2639,32.4,146
805,12.3,6,290,196,4792,9.4,79
806,23.9,6,184,179,4741,14.9,109
807,32.4,3,338,67,3386,10.3,118
808,25.6,4,384,218,4691,14.5,135
809,27.5,4,200,185,2318,22.0,102
810,20.7,5,503,215,4157,30.4,124
811,26.5,7,263,121,3571,10.5,120
812,49.3,3,159,96,3460,28.6,80
813,26.6,3,440,57,5503,29.5,139
814,44.0,4,243,179,3808,15.5,132
815,36.5,10,359,139,6283,22.2,120
816,38.6,9,191,246,2959,10.7,74
817,38.9,4,372,172,5844,30.9,109
818,22.6,8,444,213,1530,31.4,82
819,52.3,5,453,244,4476,19.8,149
820,48.0,10,189,99,3255,21.2,99
821,37.3,7,116,106,4702,9.1,92
822,40.7,6,476,261,1848,29.2,92
823,35.6,7,111,159,6226,19.5,105
824,39.4,4,179,132,5287,27.0,127
825,43.8,3,196,230,4312,17.6,127
826,9.8,7,326,194,4153,19.1,93
827,44.0,10,385,210,5926,12.4,96
828,16.1,4,333,118,2765,18.5,87
829,15.5,5,205,188,2194,27.7,146
830,12.4,3,465,69,1660,21.3,86
831,42.6,6,120,197,2748,9.9,101
832,40.3,7,133,50,4400,32.2,93
833,44.5,3,376,197,1309,12.3,81
834,25.0,5,522,271,4808,16.3,94
835,30.1,6,359,69,5865,26.8,141
836,10.3,10,509,240,5626,32.0,136
837,16.4,7,237,220,3496,11.1,104
838,9.9,3,181,149,2595,22.3,125
839,30.4,4,478,157,3406,31.5,78
840,30.7,8,381,176,5957,18.8,96
841,8.7,4,311,52,4041,29.1,112
842,25.3,4,120,237,5532,24.9,100
843,51.5,5,512,185,3963,29.6,133
844,46.4,7,338,105,1973,19.1,149
845,36.1,9,388,261,2217,23.3,103
846,47.0,7,189,76,4939,19.4,87
847,39.9,6,89,218,1371,23.4,75
848,33.2,9,397,53,5942,13.7,142
849,24.5,6,233,100,5196,8.7,142
850,14.1,7,352,123,3730,15.9,96
851,39.4,3,267,188,5913,18.8,140
852,49.0,10,420,84,2968,24.1,127
853,37.6,10,476,206,5659,19.1,114
854,17.0,9,292,122,4020,23.9,79
855,9.1,10,506,257,3612,27.1,128
856,52.9,6,162,108,3533,12.2,121
857,22.3,9,490,215,1519,8.2,79
858,45.9,9,206,276,1538,27.2,149
859,21.1,10,336,94,4874,20.6,82
860,36.0,7,355,201,4478,26.8,86
861,27.5,6,211,72,4039,24.0,78
862,36.4,7,335,230,3990,28.6,83
863,24.3,3,474,231,6283,20.9,127
864,50.4,9,397,139,5991,27.3,148
865,9.5,5,493,205,1535,24.9,108
866,9.1,4,402,250,4911,20.1,99
867,20.2,6,488,251,4478,17.7,119
868,33.0,7,312,233,4616,21.6,136
869,30.0,6,439,117,4589,29.7,134
870,22.7,4,373,167,5779,16.9,114
871,11.4,10,314,54,5797,19.6,108
872,12.6,9,416,124,3512,8.6,125
873,29.2,10,499,160,1755,17.8,106
874,9.3,3,472,147,5918,21.8,118
875,43.9,10,510,126,3049,24.9,146
876,25.7,3,420,222,3725,23.8,103
877,43.4,6,506,257,2030,26.0,78
878,17.3,7,400,247,4018,26.6,71
879,33.8,8,97,158,3247,26.7,143
880,44.8,6,310,193,1616,13.2,89
881,42.4,9,101,229,3041,17.8,100
882,10.3,9,417,257,6279,18.4,116
883,27.7,7,149,190,4718,32.1,88
884,34.5,5,257,218,2121,23.8,135
885,10.0,6,400,96,3838,15.0,127
886,9.5,3,358,227,5435,10.6,72
887,40.0,4,89,95,2192,16.5,141
888,40.6,7,382,247,5279,32.2,137
889,31.6,9,105,53,3229,22.3,139
890,26.7,7,497,78,5371,10.4,129
891,17.2,4,479,200,3485,18.1,85
892,35.4,7,490,252,4134,28.9,119
893,34.1,10,371,255,5534,32.8,79
894,34.6,5,309,167,5852,8.6,112
895,23.7,3,419,214,6286,26.5,107
896,8.7,5,277,145,3734,11.0,133
897,34.5,4,130,66,4661,19.2,115
898,37.5,10,323,241,1800,11.2,126
899,15.8,9,364,50,2205,27.3,82
900,34.6,10,375,118,6246,10.6,132
901,40.5,3,186,151,2660,24.8,132
902,50.7,9,504,197,1921,27.7,94
903,8.4,3,306,117,6061,9.7,87
904,19.1,5,503,163,3271,15.2,103
905,47.0,7,163,119,3715,19.5,121
906,24.8,3,500,222,1519,31.6,106
907,13.3,3,453,57,1467,17.2,131
908,37.5,9,291,190,1742,29.5,84
909,13.0,3,318,245,3894,13.9,127
910,28.5,5,316,211,5705,17.4,117
911,50.0,8,152,79,3183,19.2,87
912,42.8,10,223,191,1685,28.7,132
913,50.3,5,312,63,4686,30.0,102
914,33.9,5,153,119,3941,22.5,116
915,11.2,3,410,67,3241,14.0,90
916,20.8,3,385,247,5794,14.1,86
917,10.4,5,235,276,3355,26.5,76
918,48.5,4,427,62,5375,23.1,143
919,27.4,7,257,275,4467,21.6,130
920,45.3,9,508,120,5610,21.1,74
921,32.1,4,225,68,4054,27.5,136
922,8.7,10,276,98,1867,25.2,142
923,23.8,7,480,109,3811,15.5,130
924,16.4,4,192,84,2319,32.5,125
925,29.5,10,417,60,4517,29.4,97
926,12.4,5,92,130,2842,19.9,98
927,23.1,5,346,222,3637,21.0,142
928,39.3,3,488,146,1751,14.5,120
929,29.4,7,229,171,4199,28.6,142
930,21.3,7,462,240,6070,20.1,113
931,24.2,7,296,73,3129,31.5,131
932,50.5,4,315,226,1671,19.6,146
933,13.0,5,453,121,6252,31.7,72
934,13.9,9,305,252,4130,20.9,145
935,47.0,9,243,272,4259,11.2,137
936,29.5,6,316,252,6192,24.4,118
937,46.2,10,245,274,2494,26.1,122
938,21.9,3,200,232,5667,26.2,121
939,11.7,10,150,162,2683,20.8,96
940,50.3,7,349,78,1241,13.9,71
941,11.9,8,468,71,5294,32.6,115
942,32.7,8,148,120,2272,22.1,140
943,27.9,6,485,247,3635,19.8,81
944,9.7,4,82,110,5625,8.6,116
945,36.9,9,334,165,1284,15.9,110
946,47.3,4,233,224,4912,13.1,80
947,33.5,6,406,97,2964,30.2,134
948,33.2,4,513,272,3587,16.0,94
949,36.7,5,343,195,3285,10.8,145
950,22.0,5,183,168,2342,19.0,134
951,49.7,10,217,277,4483,17.0,79
952,37.9,10,322,274,1917,20.9,88
953,51.3,10,490,184,4849,28.3,86
954,35.0,10,134,208,5210,23.9,108
955,51.7,3,291,51,4872,25.0,141
956,36.7,6,339,174,3777,19.4,98
957,10.8,6,309,81,2580,25.3,135
958,47.5,6,296,52,3545,28.0,94
959,51.1,10,328,118,4536,10.1,120
960,35.7,10,210,185,5071,9.5,70
961,28.2,6,488,148,2838,12.2,72
962,11.4,10,291,241,6049,18.4,126
963,32.0,9,283,227,3966,20.2,136
964,48.8,5,390,78,1505,19.7,106
965,30.9,5,495,183,5738,13.6,103
966,14.7,5,361,139,2924,30.3,81
967,43.5,3,377,135,5895,32.8,90
968,33.9,10,454,162,2528,19.1,93
969,43.2,4,435,128,1367,17.2,130
970,17.2,4,192,70,2159,15.7,149
971,42.8,5,156,271,3438,19.1,145
972,27.4,6,469,110,1393,22.6,87
973,33.4,5,95,141,2369,28.2,75
974,21.9,9,421,273,2676,24.2,136
975,34.6,10,305,254,2179,32.4,120
976,11.5,3,413,201,2851,31.2,70
977,48.5,6,335,269,1958,27.8,110
978,53.7,5,120,248,3917,24.5,124
979,17.3,9,458,137,3104,10.7,108
980,32.0,7,290,183,2387,17.7,114
981,36.6,6,119,109,5696,28.6,101
982,17.7,5,109,81,3611,18.2,128
983,27.5,5,238,176,2373,15.8,74
984,31.6,4,430,72,3462,31.3,138
985,19.0,10,104,249,4682,27.5,150
986,50.9,6,233,184,3744,13.9,115
987,24.3,9,395,229,1892,27.1,77
988,23.9,5,265,113,2874,21.4,83
989,46.3,5,315,212,2778,22.0,111
990,48.8,8,436,256,2751,8.9,84
991,20.5,8,332,171,3799,8.1,141
992,46.4,4,147,253,1394,26.9,146
993,19.4,3,437,133,4409,8.9,111
994,19.2,3,258,208,4261,8.8,132
995,39.8,6,181,148,3500,29.8,134
996,10.8,6,98,271,3046,8.6,76
997,23.4,10,338,125,3917,24.1,86
998,33.2,4,460,58,3341,24.8,143
999,30.7,10,286,133,2797,8.1,72
1000,9.6,3,118,211,4482,20.5,143
1001,8.7,5,478,121,1823,30.3,79
1002,49.3,5,175,166,5690,15.1,94
1003,53.9,6,424,270,6237,20.4,108
1004,30.1,6,359,163,3360,29.7,74
1005,52.7,9,165,69,3688,28.0,84
1006,48.9,7,131,98,4248,12.9,127
1007,12.9,5,95,195,6171,9.3,115
1008,35.6,9,123,88,4084,21.7,80
1009,44.1,4,103,237,6012,15.2,151
1010,28.5,9,192,106,1843,14.4,129
1011,45.2,10,174,170,2013,18.1,131
1012,29.0,6,331,105,4443,18.6,91
1013,23.6,10,214,160,5449,8.6,130
1014,43.1,5,298,93,3306,8.0,75
1015,46.1,9,131,213,5757,12.7,117
1016,30.0,5,143,83,1411,24.1,111
1017,20.7,6,379,69,2362,28.7,149
1018,18.1,6,515,218,4345,12.6,144
1019,38.0,7,76,132,3890,21.9,128
1020,37.7,8,161,184,4632,25.2,101
1021,13.0,9,363,237,1723,20.1,132
1022,43.7,4,369,64,2502,28.4,150
1023,24.9,9,438,56,4494,21.3,79
1024,29.6,8,524,185,6227,31.1,76
1025,33.1,4,309,216,2285,15.3,82
1026,17.3,3,134,210,2127,26.7,123
1027,38.4,6,136,121,4750,31.7,133
1028,29.6,5,146,118,2651,8.0,96
1029,11.1,6,448,78,5178,21.9,72
1030,43.8,6,321,257,3128,11.5,71
1031,23.1,4,477,277,4606,15.9,79
1032,14.2,7,246,86,5520,21.4,136
1033,49.2,5,279,205,4325,14.2,76
1034,9.6,7,338,257,5116,14.6,85
1035,27.7,4,381,157,4686,29.4,124
1036,25.5,7,451,239,3019,8.3,111
1037,45.8,5,353,264,6274,15.0,131
1038,24.4,3,425,185,3536,27.2,119
1039,37.9,6,128,70,4191,26.5,113
1040,9.4,5,292,263,3480,31.6,86
1041,39.3,3,126,144,2291,10.3,106
1042,30.6,7,183,252,2046,15.5,120
1043,46.7,3,368,232,5212,31.4,79
1044,34.1,7,164,165,3150,22.6,107
1045,48.6,7,130,133,4731,23.8,99
1046,42.0,4,234,276,2035,15.2,70
1047,48.2,4,173,154,4367,30.4,84
1048,20.7,6,513,152,6068,12.1,75
1049,31.5,4,487,62,2940,14.0,146
1050,15.0,3,384,256,2586,23.9,77
1051,36.4,7,179,235,2960,21.8,139
1052,24.9,9,376,230,2292,13.2,128
1053,25.7,7,228,269,5524,22.6,99
1054,27.4,9,235,104,4053,24.1,105
1055,46.3,4,515,193,3404,9.4,70
1056,53.3,5,299,224,6147,15.7,147
1057,44.6,10,525,184,5517,8.3,143
1058,41.1,9,288,59,2129,20.6,109
1059,21.6,9,497,69,3370,16.7,119
1060,26.9,3,370,223,1595,10.3,90
1061,34.3,7,359,182,3003,14.5,138
1062,35.3,4,114,92,5114,12.6,131
1063,15.4,3,212,252,2184,15.2,91
1064,28.2,7,272,234,3587,27.1,129
1065,12.6,3,468,133,3213,22.7,139
1066,35.4,9,112,53,5657,19.1,84
1067,39.8,7,448,210,5426,10.8,139
1068,47.3,9,225,126,1813,31.6,103
1069,32.6,9,318,209,4280,17.3,80
1070,28.3,3,356,164,4336,23.0,130
1071,30.2,5,219,231,2631,27.5,145
1072,48.5,6,520,261,1838,14.8,117
1073,21.1,10,483,190,3351,12.9,139
1074,44.6,7,418,95,6138,27.3,137
1075,16.2,3,91,224,2819,24.8,88
1076,46.4,4,285,172,1802,30.5,131
1077,19.2,6,349,279,3623,27.9,146
1078,49.9,10,309,200,1914,27.0,71
1079,50.6,8,319,50,2691,20.5,127
1080,53.9,7,272,72,1615,15.1,91
1081,43.0,4,219,130,3177,30.8,114
1082,14.2,4,194,242,2370,17.8,138
1083,12.6,8,240,70,4224,21.4,106
1084,32.5,6,520,96,2685,30.1,77
1085,34.4,10,132,187,4409,21.9,121
1086,39.1,7,405,125,4304,31.3,121
1087,48.5,9,218,218,4803,21.9,151
1088,46.8,5,146,105,3170,22.2,128
1089,51.8,4,471,113,5429,24.6,117
1090,12.7,6,195,251,2717,28.1,143
1091,46.9,8,498,212,1415,25.7,86
1092,21.8,8,86,275,4547,31.9,141
1093,48.0,5,289,112,4071,31.6,90
1094,41.1,5,424,103,4073,8.0,110
1095,12.2,6,463,111,4208,27.1,139
1096,35.0,3,311,134,1227,19.7,136
1097,49.2,8,322,73,2768,26.9,97
1098,13.0,3,418,165,2633,24.2,99
1099,32.9,8,88,129,4033,32.8,132
1100,48.6,4,102,67,1764,8.5,124
1101,51.1,4,274,69,1353,25.5,70
1102,44.9,10,316,254,3920,11.8,77
1103,10.9,10,189,273,3002,24.2,109
1104,50.9,5,495,258,1627,27.4,126
1105,37.6,10,144,87,4018,15.4,96
1106,17.9,10,92,59,5067,15.0,84
1107,31.3,10,516,240,2323,14.0,70
1108,31.5,3,210,167,5037,19.2,109
1109,32.8,6,448,262,3028,27.5,92
1110,33.4,8,386,243,1344,14.4,70
1111,31.3,4,177,90,4033,20.6,121
1112,44.6,8,461,155,1565,24.5,122
1113,18.5,7,313,127,6076,19.1,118
1114,12.4,10,79,198,2160,24.0,119
1115,11.8,10,217,59,3912,10.8,138
1116,12.3,9,255,92,1500,15.4,83
1117,44.0,8,522,119,4604,31.5,151
1118,23.1,8,156,144,4472,11.3,122
1119,19.0,8,128,118,2342,9.6,136
1120,18.1,6,284,93,1619,13.3,123
1121,39.2,3,184,253,4690,8.6,149
1122,25.0,9,464,204,4159,9.8,135
1123,10.9,3,74,234,2426,20.8,80
1124,25.5,4,351,67,2708,13.3,131
1125,15.2,8,108,126,5353,9.9,126
1126,42.1,3,215,265,3418,26.7,123
1127,46.3,3,184,213,2234,12.9,138
1128,13.1,4,167,267,5737,18.4,83
1129,26.5,6,369,278,3430,16.5,129
1130,21.6,9,411,85,3230,27.5,89
1131,24.3,10,150,243,3098,12.1,92
1132,44.7,10,473,221,5599,14.2,124
1133,29.7,5,390,181,2141,11.3,135
1134,45.8,9,517,64,5283,23.5,129
1135,32.7,6,517,108,5861,29.5,133
1136,35.4,7,509,77,4453,8.9,144
1137,10.9,5,410,221,5086,12.0,105
1138,19.3,4,446,142,3054,15.8,125
1139,42.9,6,255,158,5858,10.3,129
1140,46.9,5,108,73,3506,11.6,142
1141,10.2,5,112,127,6166,13.1,89
1142,19.5,3,300,53,5226,11.9,96
1143,29.6,5,144,163,2249,32.4,79
1144,31.7,7,130,233,6096,27.0,121
1145,38.1,4,419,198,2431,25.4,147
1146,20.9,5,163,153,1650,17.1,70
1147,10.7,6,377,166,5361,14.2,137
1148,41.3,9,229,149,2198,14.3,71
1149,9.0,10,183,116,5621,25.2,126
1150,13.8,9,125,115,4049,11.1,71
1151,22.0,5,188,270,1361,23.0,146
1152,14.9,7,194,98,4449,24.0,132
1153,45.3,5,229,80,5563,31.8,145
1154,46.3,4,324,78,5603,14.1,107
1155,52.4,3,472,84,1978,9.8,134
1156,26.7,4,460,60,3872,29.0,126
1157,45.1,3,268,206,4062,17.8,107
1158,37.5,3,331,143,5617,25.9,138
1159,46.2,7,309,89,5597,8.1,139
1160,29.3,9,484,134,3987,20.7,142
1161,36.3,10,217,253,4222,10.1,135
1162,36.7,7,410,245,4870,12.9,82
1163,40.2,5,447,220,3052,22.4,112
1164,19.0,3,202,122,6225,10.2,129
1165,33.3,8,136,267,5369,16.5,109
1166,22.5,10,181,185,3504,8.4,125
1167,24.3,8,331,162,1331,20.4,116
1168,51.1,9,481,170,2046,17.2,150
1169,46.5,3,358,247,4803,30.1,106
1170,13.0,5,119,238,2384,28.2,115
1171,39.5,7,136,73,2663,18.5,101
1172,40.1,3,128,262,3420,11.8,90
1173,29.9,8,253,235,3742,27.8,97
1174,33.2,5,219,67,5633,20.8,74
1175,13.9,8,171,149,5179,14.5,150
1176,23.3,10,521,256,4763,18.2,140
1177,37.6,4,457,176,5327,27.4,80
1178,31.2,9,89,206,6168,15.4,70
1179,22.5,6,529,64,2358,22.2,133
1180,34.9,8,122,251,2463,25.9,141
1181,17.9,4,212,242,4966,31.6,99
1182,9.0,6,473,71,6096,26.4,77
1183,29.5,4,309,265,5779,20.4,150
1184,45.0,7,89,88,5383,10.8,114
1185,50.2,4,468,78,3982,13.1,88
1186,21.9,5,153,279,1921,21.4,112
1187,38.4,6,405,206,5415,26.8,101
1188,49.9,9,241,168,4246,13.2,73
1189,42.2,9,497,124,3112,27.2,70
1190,34.3,10,327,275,5293,23.4,74
1191,37.6,4,397,277,4035,15.0,82
1192,8.8,4,446,54,2980,16.4,105
1193,47.7,7,72,148,5935,14.9,101
1194,35.8,4,396,181,6165,30.4,90
1195,18.1,6,161,205,5930,17.9,134
1196,19.7,10,366,276,2303,26.7,137
1197,26.0,9,302,106,3689,14.2,102
1198,10.8,4,195,80,4170,18.4,143
1199,34.5,5,199,243,1402,24.0,111
1200,35.4,10,465,153,2404,19.2,77
1201,33.9,5,385,256,3928,16.2,129
1202,37.6,7,149,172,2975,32.4,132
1203,44.6,7,483,148,1915,29.7,98
1204,39.2,9,221,80,5896,32.4,132
1205,48.4,3,244,186,5407,29.8,123
1206,52.1,10,431,76,4430,32.8,148
1207,41.1,8,234,277,4908,16.9,83
1208,12.4,6,264,213,3644,30.9,134
1209,50.9,8,274,96,3156,12.8,150
1210,33.9,9,321,174,3470,27.6,100
1211,39.7,8,286,140,6023,32.4,102
1212,41.7,9,358,102,5839,28.0,85
1213,18.6,7,216,54,1246,11.3,144
1214,18.5,7,296,215,1211,23.9,126
1215,20.8,9,236,235,5842,12.1,72
1216,21.1,3,144,174,3147,15.3,135
1217,11.0,10,366,142,3231,30.1,79
1218,52.7,3,153,260,2780,25.3,97
1219,13.9,5,312,164,5327,20.2,110
1220,36.1,10,103,253,5457,9.5,101
1221,19.9,3,107,105,1490,29.9,96
1222,14.0,8,452,65,4941,29.1,115
1223,48.1,9,261,115,4897,14.8,104
1224,33.9,3,373,146,6224,25.1,84
1225,52.9,5,429,110,4550,29.1,73
1226,20.4,9,456,66,1387,23.6,78
1227,45.0,3,347,120,1717,14.9,92
1228,47.7,7,220,78,5765,16.8,82
1229,31.3,9,338,55,5570,26.4,88
1230,24.0,7,365,89,4656,16.4,71
1231,11.1,4,152,69,3187,10.9,119
1232,36.8,10,436,228,2715,18.7,100
1233,37.0,9,517,200,5393,13.9,125
1234,9.6,3,94,187,5028,24.5,73
1235,38.4,6,337,136,2757,9.1,90
1236,50.2,7,457,189,4258,8.6,81
1237,13.8,6,319,243,5181,10.9,120
1238,21.1,10,99,88,1430,23.3,93
1239,53.0,4,145,106,6064,25.3,113
1240,29.9,4,70,272,2565,21.1,151
1241,37.8,10,389,57,1627,13.0,83
1242,24.0,5,126,60,3539,20.1,124
1243,21.5,4,400,111,5185,27.8,127
1244,45.5,5,276,68,6200,19.0,75
1245,40.2,4,71,242,2620,20.3,72
1246,8.1,5,250,275,3406,30.6,127
1247,18.2,4,421,174,2126,9.3,140
1248,51.6,9,329,170,1763,25.9,71
1249,27.3,7,257,199,6093,15.1,128
1250,16.7,7,485,128,4776,18.4,134
1251,36.2,7,270,239,1549,21.3,135
1252,45.0,8,269,179,1323,11.6,127
1253,38.2,9,122,124,4953,31.8,126
1254,9.2,4,302,251,6027,18.2,144
1255,36.9,6,200,60,4226,29.9,140
1256,22.6,8,334,261,3231,11.6,140
1257,35.6,4,344,79,2371,22.6,117
1258,13.4,6,417,55,6033,14.0,105
1259,11.3,7,182,274,3584,15.4,75
1260,8.8,3,80,72,4790,20.8,96
1261,44.1,6,302,81,5731,22.0,128
1262,17.1,10,193,234,2843,10.9,116
1263,22.7,6,250,136,1288,20.7,102
1264,43.5,9,118,179,2235,9.4,98
1265,41.7,8,148,250,6085,23.5,95
1266,26.0,9,391,162,4466,22.6,85
1267,18.8,5,213,167,3548,27.6,141
1268,30.8,5,131,131,3778,26.7,143
1269,40.5,9,128,185,4491,14.6,115
1270,52.2,5,173,176,4856,20.3,125
1271,41.0,4,96,196,5543,26.4,91
1272,47.0,10,256,211,4820,13.9,122
1273,11.6,8,98,160,4739,11.0,106
1274,8.9,5,246,75,4052,10.0,81
1275,28.8,9,310,69,3186,25.1,108
1276,29.2,10,357,85,3500,9.6,104
1277,46.4,3,201,51,5020,12.8,128
1278,27.2,7,527,149,6034,31.9,109
1279,21.9,6,72,56,5067,26.1,105
1280,52.6,3,447,97,2988,32.8,97
1281,8.7,3,440,220,1394,31.3,114
1282,13.9,9,157,121,3162,19.6,124
1283,9.1,5,179,59,6265,19.8,120
1284,37.9,9,371,191,3471,29.8,73
1285,25.1,3,87,198,1929,9.7,140
1286,30.0,7,309,226,1727,10.5,82
1287,39.7,4,192,110,4230,31.2,89
1288,20.4,10,89,209,1645,14.2,109
1289,24.8,4,517,227,1521,15.0,126
1290,31.7,10,444,200,5059,12.4,138
1291,27.7,7,426,95,5810,21.3,89
1292,18.4,4,375,276,6012,26.7,131
1293,15.6,9,445,103,1318,8.2,140
1294,21.6,6,157,154,5022,23.4,135
1295,25.1,10,339,129,5147,32.1,122
1296,19.0,8,200,126,1524,32.5,129
1297,52.3,3,456,244,5645,11.5,130
1298,9.8,9,324,218,5305,18.8,134
1299,23.6,3,129,56,2631,21.1,135
1300,22.1,4,160,162,2680,24.5,98
1301,17.2,4,110,189,5670,13.0,138
1302,42.3,10,243,217,2272,30.4,73
1303,13.0,10,198,182,5002,8.2,97
1304,13.5,10,404,238,3406,19.6,78
1305,11.7,3,261,188,2542,18.0,72
1306,27.8,8,267,87,4912,30.0,101
1307,13.4,7,258,158,1948,18.2,125
1308,12.2,10,516,240,3781,27.2,131
1309,50.1,5,471,71,4520,16.1,100
1310,41.0,7,371,122,2827,11.8,82
1311,47.4,7,480,72,2070,8.5,90
