name,economy (mpg),cylinders,displacement (cc),power (hp),weight (lb),0-60 mph (s),year
663,46.1,10,363,237,3598,11.2,79
664,26.6,7,115,97,1461,23.5,141
665,50.7,4,342,153,3861,14.7,105
666,25.0,9,375,265,4657,27.9,98
667,32.1,8,149,69,4734,12.6,142
668,26.1,6,169,174,4369,26.4,85
669,17.5,3,405,50,4367,21.9,120
670,26.1,4,81,137,4277,9.8,111
671,38.7,8,396,90,5811,24.6,103
672,46.4,6,398,188,2891,18.5,125
673,48.8,5,510,271,3534,29.4,82
674,36.1,8,74,238,3157,14.3,111
675,39.3,8,232,140,2683,19.5,137
676,28.7,4,356,91,6157,21.9,72
677,8.4,3,516,267,2282,26.2,108
678,45.7,5,123,266,2845,8.8,81
679,24.3,7,471,196,5020,14.1,117
680,17.3,4,518,111,5638,19.0,99
681,8.7,5,148,89,1848,8.3,74
682,29.3,6,101,255,3278,20.2,83
683,12.4,8,153,115,1856,14.8,89
684,51.6,8,358,76,2907,26.5,135
685,34.7,7,474,98,1311,29.8,72
686,32.2,8,111,126,2774,11.4,90
687,27.2,7,510,143,3732,18.9,139
688,39.7,6,267,54,5318,16.9,115
689,10.9,3,298,114,3844,28.8,73
690,11.4,7,472,170,5551,16.1,148
691,17.4,6,259,137,1329,10.0,91
692,25.9,10,468,174,1936,21.5,97
693,13.9,6,346,105,1682,17.2,76
694,51.0,7,326,204,1940,30.2,81
695,20.3,5,367,139,3030,14.2,133
696,36.2,8,215,250,1535,14.2,122
697,43.5,3,82,51,2305,28.8,108
698,46.2,5,385,273,5726,8.8,90
699,43.6,4,418,255,2772,29.7,103
700,35.8,8,222,60,2353,25.8,148
701,8.6,8,458,101,4503,17.5,82
702,37.2,4,440,87,4384,29.4,134
703,44.3,8,228,142,5723,31.4,94
704,24.4,6,135,238,5114,25.4,123
705,38.6,3,383,86,4536,32.9,143
706,30.5,6,365,64,4716,11.7,142
707,19.8,7,170,92,3393,16.7,101
708,32.0,9,424,187,3142,31.3,137
709,11.6,3,261,238,5578,9.6,121
710,36.7,8,160,53,3752,14.1,124
711,47.5,5,509,136,3555,14.6,92
712,38.1,7,273,146,4463,17.2,126
713,31.2,6,493,209,2527,20.8,127
714,42.9,4,196,80,1759,20.5,85
715,28.2,3,406,256,5316,13.5,119
716,45.2,10,143,81,5698,20.5,81
717,31.2,7,189,279,1705,18.2,143
718,9.8,4,397,235,5174,11.2,87
719,43.4,3,453,117,5692,8.3,75
720,46.9,5,240,151,2482,21.5,95
721,40.2,4,280,210,3147,14.5,98
722,20.9,4,378,158,3687,29.5,150
723,40.6,5,199,63,3269,25.7,151
724,42.8,4,310,279,1345,16.7,132
725,37.4,9,154,99,2445,22.8,141
726,41.3,4,294,121,1273,17.9,104
727,37.6,7,334,148,4729,26.8,140
728,49.2,7,123,160,1629,32.8,93
729,22.8,8,341,260,6178,27.2,70
730,30.3,7,217,127,6069,17.0,83
731,37.6,8,166,60,3239,25.0,128
732,21.5,4,345,232,4313,25.3,135
733,38.6,4,190,89,2085,27.4,78
734,41.9,7,79,79,1790,14.0,151
735,31.8,10,352,78,1200,8.6,139
736,42.0,7,274,96,5739,29.2,91
737,8.4,9,249,64,1457,12.8,89
738,21.2,4,432,78,5255,14.0,79
739,26.4,9,473,172,6297,18.4,139
740,38.1,10,465,81,6206,31.4,131
741,35.8,4,443,228,2209,14.5,84
742,39.8,8,398,158,3573,29.9,147
743,35.2,6,417,227,2193,30.5,139
744,29.9,3,81,54,2765,9.6,104
745,45.3,9,416,210,2210,15.0,128
746,10.8,4,387,112,4863,15.5,94
747,25.8,3,143,124,2360,24.9,82
748,29.4,10,422,71,6010,19.1,121
749,30.6,9,176,129,4420,15.2,94
750,31.8,8,279,230,1929,10.0,133
751,49.8,5,484,211,5785,27.1,123
752,49.2,8,248,209,4172,31.5,70
753,15.7,9,511,270,1876,15.0,93
754,28.6,4,349,131,3564,11.6,142
755,30.7,3,475,111,5500,9.0,128
756,46.3,6,251,75,3674,10.8,131
757,51.5,10,468,54,3679,23.9,75
758,47.2,10,369,203,4067,17.6,136
759,35.8,10,202,124,5880,20.5,110
760,44.8,3,332,234,5719,27.6,100
761,19.8,3,382,220,3578,15.6,143
762,33.7,7,189,122,5103,18.7,139
763,37.8,5,254,239,2406,11.3,116
764,13.0,10,74,136,4330,26.9,83
765,40.9,7,221,191,3556,17.3,106
766,18.3,5,279,276,1656,29.0,138
767,25.6,5,396,269,2623,12.5,130
768,15.2,6,456,127,6299,14.6,132
769,41.0,7,79,247,2420,24.2,146
770,16.7,10,429,265,2871,19.5,148
771,12.1,5,442,252,2072,27.5,90
772,51.7,7,469,106,3813,22.6,72
773,44.0,6,222,164,1895,24.2,114
774,33.6,5,179,228,2975,26.2,98
775,27.1,3,452,158,1462,32.5,89
776,20.7,9,129,161,4890,31.8,149
777,49.9,7,157,74,5110,11.9,121
778,49.0,6,358,62,3662,28.8,77
779,40.1,7,263,242,5896,23.6,115
780,29.4,9,446,118,4319,22.9,91
781,45.2,7,102,171,2336,8.4,73
782,37.8,3,318,276,1744,14.4,132
783,45.0,4,263,110,5688,22.4,122
784,26.3,6,155,62,3939,21.3,100
785,26.9,10,382,122,4186,25.8,131
786,38.1,9,433,220,1881,26.7,122
787,33.8,8,117,84,6217,9.7,115
788,43.2,9,528,103,6269,29.4,113
789,13.1,8,131,67,2747,24.5,108
790,45.7,8,158,273,6184,25.0,72
791,34.4,4,464,151,5894,19.6,148
792,40.8,4,481,107,1822,27.6,138
793,51.8,5,394,99,3226,25.7,70
794,34.8,5,379,152,4552,21.8,149
795,33.4,10,456,244,4318,24.1,108
796,48.7,3,324,244,4177,21.2,86
797,45.1,10,432,222,2127,20.6,82
798,37.1,6,526,59,1694,22.4,123
799,12.1,3,80,203,1559,20.3,84
800,15.5,5,281,124,1801,10.9,148
801,19.2,5,309,126,1872,13.8,132
802,23.6,7,162,210,3068,21.4,136
803,17.8,4,131,267,5869,25.0,99
804,33.4,9,241,210,5891,9.0,96
805,35.1,9,183,193,3416,23.8,97
806,24.8,7,406,129,2447,8.1,116
807,43.5,4,420,70,5523,18.1,105
808,22.4,8,106,235,5732,8.8,84
809,41.9,6,421,267,4817,15.4,73
810,33.7,10,231,143,6195,26.4,143
811,47.3,8,310,234,2309,19.8,129
812,46.7,6,416,51,5097,25.9,120
813,30.6,8,519,201,2129,30.1,110
814,24.8,4,201,95,3707,9.7,89
815,51.3,9,490,103,4967,29.0,133
816,28.5,8,216,69,2585,9.3,144
817,20.0,8,346,82,3615,21.8,87
818,33.3,10,306,274,4276,30.2,77
819,38.5,3,180,276,1828,27.4,130
820,28.3,4,269,212,3972,21.7,127
821,9.1,3,467,75,3419,24.9,113
822,39.3,8,481,254,3941,12.4,126
823,48.0,6,216,213,5007,20.3,70
824,43.8,3,200,156,1905,9.4,97
825,19.6,4,460,82,5391,13.0,73
826,45.6,9,281,90,4876,12.4,138
827,29.1,9,329,266,3199,10.6,87
828,29.4,6,336,92,5925,29.1,124
829,8.4,3,422,199,5448,21.3,104
830,32.1,10,494,72,5939,28.2,106
831,32.2,10,271,147,1241,19.7,90
832,12.3,4,121,173,6105,10.2,103
833,49.8,4,460,152,1874,31.2,127
834,23.5,5,233,150,5749,11.2,132
835,22.9,6,189,89,1217,16.1,107
836,14.0,7,73,234,5965,22.3,118
837,40.7,6,197,68,1756,11.6,136
838,26.4,6,83,204,3700,22.7,95
839,13.0,9,86,113,4823,31.6,101
840,47.0,9,255,203,5262,14.7,116
841,28.2,8,455,243,1648,24.9,81
842,20.5,8,140,73,5343,22.7,136
843,20.6,6,339,275,5391,11.7,131
844,10.1,10,424,142,2917,29.4,85
845,37.2,4,76,201,5915,30.9,107
846,23.8,4,368,101,4433,12.1,131
847,19.0,4,469,110,3253,20.9,128
848,12.9,5,460,156,3057,19.9,107
849,33.8,9,506,141,2713,13.7,131
850,18.1,6,113,108,2626,21.8,132
851,18.3,6,119,249,3018,27.7,133
852,50.6,7,117,96,2122,14.7,137
853,32.9,3,113,110,4261,14.2,112
854,39.6,8,474,113,2277,16.2,122
855,35.4,7,486,261,1348,22.9,99
856,35.9,7,102,211,5548,16.1,80
857,53.6,10,452,164,1763,21.1,141
858,32.1,3,314,189,2338,16.7,73
859,29.1,8,185,81,6143,19.9,145
860,50.5,4,513,228,3274,31.1,74
861,43.3,4,323,210,3597,10.9,74
862,45.2,9,226,152,2948,17.3,95
863,39.6,10,415,129,4960,28.0,135
864,24.0,10,92,157,3979,9.9,141
865,34.3,10,192,211,4707,16.2,130
866,40.4,3,438,151,1400,12.0,100
867,22.6,3,288,224,2623,20.3,114
868,27.7,10,500,97,3721,25.2,150
869,34.2,3,317,87,3403,26.4,73
870,34.9,10,211,139,2404,13.5,148
871,30.8,9,254,187,2239,30.8,98
872,36.0,3,430,169,5600,22.5,77
873,31.2,4,404,54,1363,21.6,95
874,38.1,7,331,225,2158,17.9,125
875,25.5,8,324,111,1645,17.6,134
876,39.4,4,265,187,2973,31.8,141
877,25.5,3,389,143,3342,19.0,98
878,17.1,4,495,163,6223,31.8,144
879,13.8,5,272,165,3928,26.4,90
880,25.8,6,279,54,6116,28.5,89
881,36.9,7,294,199,3489,19.5,124
882,44.8,7,113,53,3614,22.8,104
883,19.7,6,148,70,4911,24.4,83
884,22.7,3,393,140,4191,26.3,71
885,36.0,8,293,56,5911,12.3,77
886,37.0,9,134,255,3654,30.3,134
887,23.0,8,446,266,2541,31.5,102
888,46.1,9,90,157,5043,22.9,71
889,47.8,6,247,235,2611,27.3,119
890,12.7,3,311,114,2779,15.1,70
891,23.3,7,468,113,2396,13.5,105
892,9.6,4,369,142,5524,12.9,138
893,21.2,4,96,83,4024,12.6,126
894,45.5,3,195,181,2901,14.0,82
895,27.9,5,319,189,2297,27.7,96
896,37.8,7,377,133,1976,15.2,105
897,11.1,9,87,104,5601,15.0,127
898,44.0,8,119,136,6266,8.7,71
899,9.9,10,476,73,2531,16.7,129
900,53.0,9,139,65,5013,15.9,118
901,40.4,10,422,179,3141,26.1,110
902,32.9,3,240,165,2077,27.8,150
903,27.3,5,196,78,3638,32.7,76
904,14.9,6,225,244,5914,8.9,71
905,34.1,10,443,128,4078,28.2,116
906,26.5,9,466,217,3695,23.7,82
907,34.1,7,395,122,2051,11.1,129
908,26.7,4,440,181,1967,25.3,129
909,52.2,6,356,177,4358,24.4,134
910,13.5,10,334,148,5333,15.8,83
911,16.0,3,90,64,4572,13.1,74
912,50.5,10,433,115,4468,26.7,88
913,24.0,9,419,193,4600,14.8,110
914,40.2,3,330,53,3094,28.8,95
915,12.3,6,501,207,5177,16.5,137
916,49.3,7,309,130,3112,19.1,85
917,22.1,3,246,108,3803,27.3,112
918,31.1,4,315,87,6021,16.9,130
919,45.4,9,524,72,1732,32.9,122
920,12.5,8,266,254,2098,14.1,134
921,28.5,9,429,101,1595,23.8,149
922,13.7,8,110,154,3506,13.8,106
923,13.4,8,186,235,5038,21.1,124
924,40.4,7,470,242,3404,12.2,72
925,31.2,3,369,82,3111,26.5,97
926,29.0,7,323,138,2666,16.6,117
927,25.4,9,314,250,4694,30.9,126
928,31.8,4,336,57,1526,18.2,116
929,27.4,8,519,234,3705,14.3,134
930,32.7,6,90,70,2442,8.2,151
931,8.5,4,365,236,6134,23.8,104
932,27.7,4,149,241,2220,11.0,127
933,38.0,10,465,225,2158,28.3,107
934,18.9,9,484,219,4531,27.6,108
935,32.4,5,440,149,1817,25.5,88
936,11.5,3,468,254,3184,32.9,104
937,29.0,3,293,220,5793,25.4,114
938,33.4,5,428,212,4019,24.4,100
939,35.9,3,142,57,2030,15.4,99
940,24.6,3,205,242,4290,14.6,98
941,10.9,3,223,99,2747,18.9,105
942,26.3,7,470,270,4342,25.4,107
943,31.6,7,73,75,5758,14.0,97
944,53.3,9,369,160,3171,20.3,132
945,52.6,7,321,66,5684,8.1,131
946,12.3,4,200,247,5859,12.1,129
947,15.0,4,196,134,4926,18.0,74
948,41.4,4,105,174,3079,31.1,100
949,43.7,3,176,193,2710,13.4,111
950,13.7,7,219,279,1281,12.0,144
951,53.3,10,428,207,3096,24.2,96
952,17.1,5,343,218,1334,32.1,82
953,50.8,9,420,166,2155,13.4,93
954,9.2,4,237,90,4137,21.7,128
955,33.2,9,211,59,1264,23.9,77
956,53.8,4,492,216,1836,29.3,138
957,28.6,9,81,81,3007,24.6,123
958,45.4,7,504,251,1862,29.9,108
959,11.5,6,150,94,1854,18.2,72
960,16.5,8,211,62,4807,21.7,75
961,50.0,7,132,215,1320,14.4,91
962,36.4,3,141,128,1354,14.3,103
963,13.0,8,215,240,3063,11.3,116
964,19.4,4,124,171,5490,11.6,98
965,14.3,4,469,89,3709,8.5,88
966,27.8,3,274,108,1200,32.7,138
967,38.9,8,117,187,3527,29.4,134
968,28.3,9,461,170,4571,31.3,126
969,40.3,5,489,125,4256,17.3,75
970,14.2,10,110,188,6129,14.5,96
971,16.2,3,123,52,5413,12.8,118
972,29.5,8,116,211,5198,16.7,143
973,8.2,4,198,221,2393,9.9,112
974,50.8,4,290,83,1315,16.1,134
975,52.7,8,379,104,3017,13.8,102
976,42.8,4,199,267,5856,12.2,116
977,46.3,9,391,150,4434,12.4,149
978,32.1,8,195,127,2305,12.3,136
979,12.2,9,463,92,4882,32.7,121
980,52.5,9,428,256,1322,32.0,85
981,30.9,7,388,103,2204,30.6,132
982,16.0,3,337,248,2964,15.7,104
983,18.3,10,310,165,2066,12.2,133
984,52.7,7,237,169,2249,26.2,87
985,42.2,8,383,173,5783,18.0,111
986,17.1,5,275,125,3022,24.0,90
987,39.6,3,195,273,4275,25.7,141
988,38.1,4,141,73,3878,22.3,103
989,15.7,6,112,276,1300,30.2,127
990,49.1,10,81,77,2738,15.6,79
991,14.1,6,262,108,6103,18.3,138
992,32.7,3,444,74,5178,29.1,99
993,27.2,7,117,274,1728,29.5,114
994,42.2,8,398,67,4371,28.6,92
995,32.5,7,526,211,4495,16.2,101
996,34.3,8,114,155,2064,28.7,126
997,45.2,6,70,166,3684,17.5,127
998,11.9,3,478,115,5902,9.8,76
999,13.6,8,293,189,4616,31.7,107
1000,47.3,9,166,126,1914,10.3,72
1001,23.8,10,435,222,4703,20.3,151
1002,35.0,10,194,224,5899,20.5,126
1003,39.0,8,463,198,2641,19.3,91
1004,42.9,4,404,158,5348,28.5,81
1005,20.1,8,72,263,4147,31.9,78
1006,25.2,7,150,172,2044,13.1,101
1007,52.5,8,98,55,2905,29.4,140
1008,24.7,3,241,224,4407,28.3,127
1009,34.3,8,213,212,1694,31.2,128
1010,32.8,8,336,82,2603,30.7,138
1011,49.1,4,287,246,6272,25.1,140
1012,31.9,7,195,208,4164,14.9,70
1013,42.5,9,525,265,3926,12.6,101
1014,51.6,8,426,226,4016,17.1,74
1015,11.9,10,197,125,5869,22.0,90
1016,14.7,6,528,129,3561,13.8,137
1017,34.2,4,451,230,4754,9.5,133
1018,43.5,5,276,61,5921,21.8,114
1019,33.6,5,302,126,2149,8.6,93
1020,53.5,6,283,53,3449,14.8,73
1021,46.3,3,115,135,1342,18.5,146
1022,29.1,7,70,203,5957,16.5,113
1023,9.5,7,121,60,2161,11.4,125
1024,53.6,7,412,179,1844,17.4,83
1025,40.7,6,183,205,4098,20.9,79
1026,9.4,6,180,84,1397,13.6,104
1027,41.1,9,469,247,5282,25.5,90
1028,15.9,9,228,261,2048,29.5,145
1029,17.5,10,221,256,2206,26.6,88
1030,24.3,8,201,205,3082,22.0,112
1031,9.9,10,175,56,4689,21.9,90
1032,47.6,10,427,168,3737,31.3,83
1033,51.2,9,460,241,3918,18.4,149
1034,40.0,4,102,197,2271,15.1,99
1035,46.8,10,311,171,3529,29.0,93
1036,10.7,6,166,122,5054,12.0,115
1037,41.2,8,306,253,2899,23.7,93
1038,11.5,9,130,221,4872,29.7,85
1039,41.9,5,140,68,1839,23.6,92
1040,18.2,4,309,185,1652,8.3,101
1041,42.4,3,80,59,5156,31.4,130
1042,41.3,5,161,100,5462,14.4,89
1043,50.0,6,409,119,3437,18.9,149
1044,43.6,5,325,104,1525,16.4,99
1045,32.5,9,224,68,4314,9.9,144
1046,47.3,6,72,109,1541,15.1,88
1047,20.7,10,211,149,5722,19.8,127
1048,42.5,3,267,186,4729,27.5,137
1049,34.0,7,334,243,1766,22.2,109
1050,48.5,10,192,125,2032,12.6,129
1051,46.3,8,367,170,5277,22.8,112
1052,10.3,10,110,133,1397,27.6,90
1053,24.8,7,409,252,1286,31.9,106
1054,21.8,8,399,86,2445,15.6,97
1055,10.4,10,132,96,2477,24.8,138
1056,20.3,9,262,163,1255,10.0,134
1057,25.8,6,285,261,5650,31.1,88
1058,32.2,3,304,188,5043,32.1,118
1059,32.0,6,298,233,5114,11.7,138
1060,40.1,7,221,202,2844,19.5,83
1061,29.8,7,349,118,1466,15.5,144
1062,39.9,9,189,209,2503,30.2,112
1063,8.9,9,334,123,2645,31.5,92
1064,53.5,5,102,167,2604,8.5,85
1065,10.2,10,327,142,6172,17.9,77
1066,22.6,7,505,207,4530,25.1,98
1067,20.4,9,325,159,3738,11.5,145
1068,51.7,7,501,265,4934,9.5,85
1069,52.7,10,375,74,1467,27.7,97
1070,29.2,10,114,149,5796,32.4,132
1071,35.8,7,483,153,3563,8.7,125
1072,26.0,10,72,136,3332,26.9,136
1073,46.0,10,395,82,1568,13.6,104
1074,10.3,5,140,228,5393,26.4,117
1075,13.1,7,347,233,2059,30.9,122
1076,34.7,3,251,96,1857,32.1,148
1077,51.8,5,84,118,6213,16.4,76
1078,16.8,5,401,276,4832,19.1,88
1079,37.1,9,210,53,6039,13.0,137
1080,14.1,5,414,100,2262,29.7,133
1081,37.2,9,312,267,4194,26.8,133
1082,38.3,6,280,141,6189,25.9,138
1083,36.6,4,280,117,5553,29.5,76
1084,51.0,9,304,274,3971,9.0,107
1085,25.1,10,223,257,2754,13.9,129
1086,48.7,3,476,119,4108,12.6,108
1087,37.1,6,304,217,5786,19.6,130
1088,10.4,3,103,187,1812,32.3,97
1089,27.5,6,491,185,4588,11.7,116
1090,40.4,8,184,137,3326,8.7,115
1091,27.7,5,288,145,6233,28.3,127
1092,14.6,8,366,232,4319,10.6,140
1093,50.3,5,415,55,3558,29.9,97
1094,48.2,8,104,221,2786,25.7,94
1095,16.9,3,516,277,3309,11.7,116
1096,39.6,9,89,248,1899,32.9,84
1097,43.9,5,265,170,2951,24.1,106
1098,34.3,4,487,62,2463,29.9,109
1099,11.5,4,82,57,3003,28.6,146
1100,15.8,6,103,241,3095,18.9,109
1101,38.7,8,287,271,4741,23.3,148
1102,31.1,10,278,122,5608,16.6,116
1103,28.7,7,165,195,2443,15.0,72
1104,47.5,10,429,76,3438,16.3,114
1105,15.7,5,214,145,3522,28.3,100
1106,45.0,9,152,259,4318,8.0,78
1107,14.7,7,458,100,5397,31.6,132
1108,17.1,10,245,197,2309,28.0,140
1109,12.0,7,425,60,2931,30.4,107
1110,29.3,5,175,184,1837,30.8,88
1111,33.2,8,176,132,4024,32.2,135
1112,18.9,5,187,129,2846,14.8,137
1113,26.2,8,236,129,3569,16.9,108
1114,39.5,7,478,125,3533,19.5,146
1115,16.9,9,196,184,3285,11.2,150
1116,37.6,10,219,194,4709,16.5,75
1117,20.4,4,452,217,5867,11.1,76
1118,39.1,10,326,118,3678,8.6,142
1119,41.3,4,303,95,4256,31.1,126
1120,52.8,4,355,115,2660,27.0,87
1121,20.5,6,198,165,3032,8.5,89
1122,27.5,5,518,86,2634,31.6,83
1123,31.7,7,306,210,3351,28.0,148
1124,29.3,6,475,140,3069,18.1,110
1125,49.8,4,70,221,2440,26.8,137
1126,43.6,3,357,110,4539,11.9,131
1127,29.0,9,447,169,3532,20.6,76
1128,8.8,7,329,247,3583,18.1,131
1129,42.9,10,181,234,2662,28.4,96
1130,9.3,4,356,191,1299,21.5,107
1131,17.6,4,318,175,3732,17.0,101
1132,45.3,3,449,166,2281,22.2,119
1133,18.7,8,475,201,1443,18.9,140
1134,43.6,9,171,78,1348,16.9,76
1135,35.9,6,159,101,5278,31.7,119
1136,48.9,6,78,191,4737,25.3,93
1137,53.9,4,87,220,1902,20.1,117
1138,24.5,9,194,139,5059,15.2,106
1139,35.1,5,122,226,1785,14.6,123
1140,25.7,10,255,69,4024,25.3,109
1141,49.0,6,396,219,4380,29.3,101
1142,24.3,6,400,219,5824,19.9,122
1143,33.6,7,395,81,2040,21.8,130
1144,17.8,10,492,137,2951,19.1,110
1145,47.6,5,178,279,3373,8.6,116
1146,30.1,6,356,156,1911,32.4,100
1147,17.8,6,430,55,1453,23.7,132
1148,45.5,6,132,51,4721,11.1,138
1149,13.2,5,252,279,4016,32.1,90
1150,52.0,3,372,162,5313,16.0,137
1151,27.8,4,350,194,4776,17.4,145
1152,36.7,5,398,76,4326,31.1,72
1153,52.3,7,77,214,2557,9.5,131
1154,49.7,10,493,138,5158,28.7,128
1155,52.9,3,138,268,5455,17.3,121
1156,45.0,9,171,145,4786,25.3,89
1157,47.9,5,231,54,1410,31.4,84
1158,21.0,3,244,99,2325,23.2,104
1159,36.7,10,301,132,3923,17.8,75
1160,53.5,6,505,257,5899,19.1,94
1161,18.4,10,448,269,3092,29.6,104
1162,21.0,5,104,208,2834,13.4,109
1163,24.7,8,225,276,2850,16.0,75
1164,17.9,7,290,244,1965,11.7,80
1165,14.9,4,278,100,5699,10.8,84
1166,20.5,6,524,207,3647,26.0,77
1167,20.3,9,501,216,2217,32.8,135
1168,23.4,6,189,96,4879,11.4,98
1169,31.2,7,455,212,2471,24.1,106
1170,11.7,5,376,145,6244,16.9,131
1171,43.3,10,339,127,4799,8.6,117
1172,22.0,10,256,274,6277,23.5,121
1173,53.1,10,108,175,2903,28.5,76
1174,13.0,8,72,107,5784,11.5,115
1175,19.9,5,465,182,3275,17.7,89
1176,50.0,5,358,119,6292,27.2,122
1177,32.2,9,459,261,2969,14.9,109
1178,39.5,4,301,149,5740,20.8,82
1179,8.1,4,296,167,5586,17.3,72
1180,8.4,4,130,98,4010,15.1,94
1181,29.2,6,528,93,3627,28.9,147
1182,49.0,7,194,75,5719,22.7,150
1183,21.5,6,297,175,2566,23.4,100
1184,30.2,6,111,238,5914,21.9,114
1185,29.6,7,237,131,5085,20.0,104
1186,52.7,7,441,254,5199,29.5,148
1187,17.6,3,78,211,4445,23.2,119
1188,9.4,8,135,223,3095,10.3,109
1189,19.1,6,341,223,1494,8.5,100
1190,37.8,9,165,201,5066,24.2,80
1191,49.7,8,340,264,4385,14.8,143
1192,20.9,6,154,70,3499,11.1,117
1193,23.3,4,413,118,2251,13.8,110
1194,38.1,8,272,228,3139,20.6,99
1195,30.0,9,399,88,2884,31.0,125
1196,11.8,10,348,84,3445,15.1,97
1197,37.3,3,245,70,3099,22.7,90
1198,21.4,3,413,241,1794,28.6,70
1199,12.7,3,291,190,6043,25.3,143
1200,25.6,9,190,159,2896,30.2,146
1201,15.1,7,172,164,1779,11.3,137
1202,41.5,5,224,259,1543,12.0,89
1203,22.2,6,105,68,5827,30.2,112
1204,49.5,10,253,212,5075,12.6,121
1205,41.7,3,98,63,2350,9.7,110
1206,14.8,10,181,131,2898,22.3,110
1207,46.9,3,396,133,2182,17.7,123
1208,44.6,5,288,233,4197,16.6,78
1209,46.6,3,482,228,1940,11.2,91
1210,48.6,7,113,96,4276,28.3,114
1211,20.8,10,292,96,3484,25.1,151
1212,14.2,5,86,111,1476,28.5,98
1213,19.4,6,228,90,2991,16.6,144
1214,15.2,7,312,186,5760,32.2,128
1215,26.3,9,440,137,4633,12.7,143
1216,41.7,5,419,238,5745,31.0,110
1217,8.6,8,221,188,1791,23.2,150
1218,36.3,4,350,221,5993,31.2,83
1219,37.1,5,340,98,2162,22.2,128
1220,15.1,4,371,222,2882,21.1,100
1221,8.3,9,405,86,2857,19.3,119
1222,43.8,3,460,79,4032,17.2,131
1223,9.8,8,138,197,2714,22.0,91
1224,42.2,8,152,206,1855,13.5,143
1225,13.8,8,348,233,4229,20.1,74
1226,40.9,5,271,224,4291,14.6,119
1227,18.1,7,324,67,4575,22.6,136
1228,49.5,3,348,91,6155,12.8,112
1229,9.6,6,103,186,2468,14.1,105
1230,34.8,7,126,159,5296,16.9,147
1231,32.9,10,453,141,6261,28.0,146
1232,29.8,7,282,207,1494,26.4,125
1233,31.5,3,501,145,1693,20.7,146
1234,10.9,9,297,182,2994,22.1,98
1235,42.7,8,280,240,4031,23.9,133
1236,36.9,10,386,277,4751,14.7,88
1237,48.7,9,269,103,5064,20.2,125
1238,28.2,6,173,147,3266,24.9,126
1239,36.4,9,213,82,2832,11.5,101
1240,18.1,3,395,89,5442,14.4,92
1241,27.5,3,144,118,3787,24.3,96
1242,28.8,8,277,59,4383,23.8,139
1243,19.1,10,511,160,1558,9.0,124
1244,21.4,8,144,81,5115,14.5,138
1245,13.4,5,291,85,2468,26.9,127
1246,52.0,9,402,125,5358,17.0,122
1247,22.7,6,383,201,4913,21.3,141
1248,42.6,4,338,92,2117,12.8,131
1249,39.6,9,498,131,5234,17.3,117
1250,12.0,9,432,238,5815,13.0,151
1251,26.9,9,130,267,1590,9.3,129
1252,9.3,3,343,194,2833,13.7,82
1253,43.6,5,254,249,3395,13.0,93
1254,21.2,10,138,228,1919,28.8,71
1255,33.1,5,141,276,2631,16.1,97
1256,52.0,3,443,73,5015,29.0,146
1257,33.4,6,98,52,3904,22.6,108
1258,15.9,4,169,225,4170,27.6,132
1259,19.1,10,456,146,5470,12.0,102
1260,52.7,10,258,69,2558,20.2,77
1261,52.5,3,300,119,2970,12.3,141
1262,29.8,9,324,54,2318,14.1,138
1263,50.8,6,515,168,3405,12.9,151
1264,53.5,9,409,226,5531,28.8,145
1265,48.1,3,439,241,5828,26.6,139
1266,34.3,8,351,148,5310,15.8,87
1267,41.4,9,504,210,6216,28.9,80
1268,50.0,4,470,189,3438,9.1,140
1269,37.1,5,274,132,5896,22.1,135
1270,28.9,3,350,246,3248,23.4,119
1271,11.8,6,141,175,2730,23.8,104
1272,34.4,6,75,165,3483,26.0,144
1273,34.7,10,128,237,4963,28.8,114
1274,40.3,7,471,143,4392,22.1,92
1275,34.1,9,502,140,3792,21.3,74
1276,36.7,5,448,210,5756,18.2,116
1277,30.1,3,241,106,4485,29.6,78
1278,10.5,6,81,123,1319,10.7,92
1279,43.4,4,254,241,2503,23.0,134
1280,35.3,3,143,94,5680,14.5,114
1281,45.1,10,295,165,1292,20.0,101
1282,26.1,5,448,114,3846,8.8,70
1283,32.5,9,441,198,1755,13.7,141
1284,47.8,8,354,185,3459,17.3,97
1285,18.3,10,468,138,4476,30.3,105
1286,36.7,6,94,211,5580,20.9,129
1287,49.4,5,458,105,4984,31.2,140
1288,26.2,8,334,159,1708,8.1,113
1289,31.4,7,403,176,5166,13.3,126
1290,9.7,5,286,212,5896,27.7,107
1291,29.6,9,246,213,1330,22.3,76
1292,24.9,7,425,269,2246,14.9,90
1293,37.4,4,465,230,5197,27.6,99
1294,45.4,3,253,279,1244,15.9,77
1295,40.7,9,313,145,3931,9.9,98
1296,20.2,7,231,226,3778,28.6,87
1297,53.6,7,121,102,1958,8.3,70
1298,42.5,4,366,234,1938,31.8,87
1299,13.4,9,116,183,1464,26.8,78
1300,30.7,5,242,80,5433,14.3,135
1301,35.8,6,268,183,6228,17.4,111
1302,47.4,8,146,76,2719,18.6,83
1303,45.6,3,494,226,6067,20.3,134
1304,28.0,6,308,161,1957,32.2,81
1305,42.0,6,339,239,2902,16.1,101
1306,39.2,4,141,94,2776,24.8,93
1307,33.0,10,187,124,1419,32.6,122
1308,26.9,5,385,213,5489,22.8,131
1309,32.8,8,135,238,3340,21.9,93
1310,10.3,6,391,169,4808,29.0,145
1311,51.7,5,193,123,2422,18.5,102
